sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
3.069;58;;60rounds;Yes;No;2;0.51124;0.57489;0.30733;0.35571;1.08613;Agent36_01@0;Tri1_P0_5_C01@1;0.5112374522280523;0.5748925599854147;0.5112374522280523;0.5748925599854147;0.5112374522280523;0.5748925599854147;0.0;0.0;0.5112374522280523;0.5748925599854147;Energy-A-prof1.xml;Energy-A-prof2.xml
0.120;31;;60rounds;Yes;No;2;0.51980;1.00000;0.10175;0.21613;1.51980;Agent36_1@2;Tri1_P0_5_C01@3;0.5197959394684373;1.0;0.5197959394684373;1.0;0.5197959394684373;1.0;0.0;0.0;0.5197959394684373;1.0;Energy-A-prof1.xml;Energy-A-prof2.xml
0.073;16;;60rounds;Yes;No;2;0.51980;1.00000;0.10175;0.21613;1.51980;Agent36_2@4;Tri1_P0_5_C01@5;0.5197959394684373;1.0;0.5197959394684373;1.0;0.5197959394684373;1.0;0.0;0.0;0.5197959394684373;1.0;Energy-A-prof1.xml;Energy-A-prof2.xml
;1;Session genius.core.session.Session@70dd9170 failed: failed to construct agent : agent init<ConDAgent_01@6,Participant[Party6,PartyRepositoryItem[ConDAgent_01,C:\Users\Maryam\Pictures\myproject\myproject\bin\performance_opponents\condagent_01\ConDAgent_01.class,ANAC2018, is mediator=false],etc/templates/anac/y2012/Energy/Energy-A-prof1.xml]> passed deadline and was killed:[C:\Users\Maryam\Pictures\myproject\myproject\bin\performance_opponents\condagent_01\ConDAgent_01.class, C:\Users\Maryam\Pictures\myproject\myproject\bin\Benchmark_Agents\Tri_70_30\Tri1_P0_5_C01.class];60rounds;No;;0;;;;;;ConDAgent_01;Tri1_P0_5_C01;0.0;0.0;0.0;0.0;;;;;;;Energy-A-prof1;Energy-A-prof2
;1;Session genius.core.session.Session@51508720 failed: failed to construct agent : agent init<ConDAgent_1@8,Participant[Party8,PartyRepositoryItem[ConDAgent_1,C:\Users\Maryam\Pictures\myproject\myproject\bin\performance_opponents\condagent_1\ConDAgent_1.class,ANAC2018, is mediator=false],etc/templates/anac/y2012/Energy/Energy-A-prof1.xml]> passed deadline and was killed:[C:\Users\Maryam\Pictures\myproject\myproject\bin\performance_opponents\condagent_1\ConDAgent_1.class, C:\Users\Maryam\Pictures\myproject\myproject\bin\Benchmark_Agents\Tri_70_30\Tri1_P0_5_C01.class];60rounds;No;;0;;;;;;ConDAgent_1;Tri1_P0_5_C01;0.0;0.0;0.0;0.0;;;;;;;Energy-A-prof1;Energy-A-prof2
;1;Session genius.core.session.Session@26c96dcb failed: failed to construct agent : agent init<ConDAgent_2@10,Participant[Party10,PartyRepositoryItem[ConDAgent_2,C:\Users\Maryam\Pictures\myproject\myproject\bin\performance_opponents\condagent_2\ConDAgent_2.class,ANAC2018, is mediator=false],etc/templates/anac/y2012/Energy/Energy-A-prof1.xml]> passed deadline and was killed:[C:\Users\Maryam\Pictures\myproject\myproject\bin\performance_opponents\condagent_2\ConDAgent_2.class, C:\Users\Maryam\Pictures\myproject\myproject\bin\Benchmark_Agents\Tri_70_30\Tri1_P0_5_C01.class];60rounds;No;;0;;;;;;ConDAgent_2;Tri1_P0_5_C01;0.0;0.0;0.0;0.0;;;;;;;Energy-A-prof1;Energy-A-prof2
0.077;58;;60rounds;Yes;No;2;0.51124;0.57489;0.30733;0.35571;1.08613;KGAgent_01@12;Tri1_P0_5_C01@13;0.5112374522280523;0.5748925599854147;0.5112374522280523;0.5748925599854147;0.5112374522280523;0.5748925599854147;0.0;0.0;0.5112374522280523;0.5748925599854147;Energy-A-prof1.xml;Energy-A-prof2.xml
0.039;31;;60rounds;Yes;No;2;0.51980;1.00000;0.10175;0.21613;1.51980;KGAgent_1@14;Tri1_P0_5_C01@15;0.5197959394684373;1.0;0.5197959394684373;1.0;0.5197959394684373;1.0;0.0;0.0;0.5197959394684373;1.0;Energy-A-prof1.xml;Energy-A-prof2.xml
0.022;16;;60rounds;Yes;No;2;0.51980;1.00000;0.10175;0.21613;1.51980;KGAgent_2@16;Tri1_P0_5_C01@17;0.5197959394684373;1.0;0.5197959394684373;1.0;0.5197959394684373;1.0;0.0;0.0;0.5197959394684373;1.0;Energy-A-prof1.xml;Energy-A-prof2.xml
0.097;58;;60rounds;Yes;No;2;0.51124;0.57489;0.30733;0.35571;1.08613;BraveCat_01@18;Tri1_P0_5_C01@19;0.5112374522280523;0.5748925599854147;0.5112374522280523;0.5748925599854147;0.0;0.5748925599854147;0.0;0.0;0.5112374522280523;0.5748925599854147;Energy-A-prof1.xml;Energy-A-prof2.xml
